GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
C8orf37,8,95244913,95270337,96,15,9675,0.84213,0.19986,0.078283,0.55175,0.880983746739388,0.752582584199584,0.977113464778844
MAL2,8,119208371,119245673,57,17,9675,0.84195,0.19991,0.20613,0.20571,0.880983746739388,0.832776087147887,0.962391483180428
LOC643355,1,111989995,111998842,23,8,9675,0.8417,0.19998,0.34539,0.12051,0.880983746739388,0.879823959489456,0.90723191283293
NDRG2,14,21016763,21070872,127,47,9675,0.84154,0.20002,0.223,0.19546,0.880983746739388,0.840833349763812,0.955855152803614
MUC8,12,132471100,132474630,4,3,9675,0.84145,0.20005,0.16885,0.24058,0.880983746739388,0.81977332166083,0.977113464778844
PLAC8L1,5,146084149,146104383,42,5,9675,0.8411,0.20014,0.10974,0.40679,0.880983746739388,0.788145254104769,0.977113464778844
LOC101927216,13,80041700,80075306,73,22,9675,0.84087,0.20021,0.1486,0.28075,0.880983746739388,0.798495325357455,0.977113464778844
SF1,11,64764604,64778844,9,6,9675,0.84072,0.20025,0.11039,0.37339,0.880983746739388,0.78829402307406,0.977113464778844
LEUTX,19,39776594,39786135,15,8,9675,0.84055,0.2003,0.088307,0.46864,0.880983746739388,0.762365030956848,0.977113464778844
STX16,20,58651253,58679526,42,14,9675,0.84044,0.20033,0.21869,0.19016,0.880983746739388,0.84026551998326,0.954556071817193
OR4A5,11,54706832,54707902,2,2,9675,0.84032,0.20036,0.18376,0.21935,0.880983746739388,0.822092106408706,0.968918984600577
CDC25C,5,138285265,138338355,87,13,9675,0.84025,0.20038,0.1271,0.3406,0.880983746739388,0.794018894601542,0.977113464778844
ASB5,4,176213673,176277571,205,29,9675,0.84022,0.20039,0.13641,0.30578,0.880983746739388,0.795028287888396,0.977113464778844
MAP3K6,1,27355179,27368014,21,11,9675,0.8402,0.2004,0.17243,0.24486,0.880983746739388,0.81977332166083,0.977113464778844
SEC14L4,22,30488890,30505711,53,14,9675,0.84012,0.20042,0.17205,0.24815,0.880983746739388,0.81977332166083,0.977113464778844
WASF2,1,27404226,27490187,62,12,9675,0.83996,0.20047,0.17515,0.25424,0.880983746739388,0.81977332166083,0.977113464778844
BMPR1B,4,94757977,95158450,1091,75,9675,0.83954,0.20058,0.25159,0.17767,0.880983746739388,0.850556922510583,0.946204350593
HIAT1,1,100038078,100083377,78,17,9675,0.83945,0.20061,0.098165,0.44864,0.880983746739388,0.778127242986621,0.977113464778844
PDE12,3,57556252,57654979,205,23,9675,0.83888,0.20077,0.10625,0.41224,0.880983746739388,0.784691673275178,0.977113464778844
RPS3A,4,151099573,151104652,3,2,9675,0.83879,0.20079,0.27192,0.14923,0.880983746739388,0.857574937117059,0.919747500838645
FAM160B2,8,22089184,22104380,23,8,9675,0.8388,0.20079,0.24079,0.17637,0.880983746739388,0.846619080987938,0.94572652453271
IL12RB1,19,18058995,18098986,123,25,9675,0.83872,0.20081,0.11701,0.36339,0.880983746739388,0.790224464876793,0.977113464778844
C8orf44-SGK3,8,66667552,66862022,237,26,9675,0.83856,0.20086,0.29621,0.1515,0.880983746739388,0.860784933670246,0.923078991038832
GTF3C6,6,110958560,110967888,53,7,9675,0.83827,0.20094,0.26502,0.16534,0.880983746739388,0.856201114431359,0.939808261933904
MYLPF,16,30374802,30377989,2,1,9675,0.83747,0.20116,0.21079,0.1924,0.880983746739388,0.835671045934872,0.955430146024878
ARMC9,2,231198546,231394991,379,48,9675,0.83738,0.20119,0.24788,0.17529,0.880983746739388,0.849151652368519,0.944033532513181
CST9L,20,23564732,23568749,18,3,9675,0.83731,0.20121,0.12831,0.32708,0.880983746739388,0.794018894601542,0.977113464778844
MSMB,10,46033305,46046269,11,6,9675,0.83718,0.20125,0.24762,0.16725,0.880983746739388,0.849151652368519,0.939808261933904
ARF4,3,57571363,57597488,59,12,9675,0.83709,0.20127,0.11507,0.37627,0.880983746739388,0.78829402307406,0.977113464778844
FBN2,5,128257909,128538042,522,57,9675,0.83704,0.20128,0.2322,0.18651,0.880983746739388,0.843842984956453,0.952525227777778
TMEM169,2,216081866,216102783,36,10,9675,0.8367,0.20138,0.14376,0.29777,0.880983746739388,0.797189106229311,0.977113464778844
TAC1,7,97731959,97740472,22,6,9675,0.83641,0.20146,0.14152,0.30541,0.880983746739388,0.797189106229311,0.977113464778844
ELMOD1,11,107591091,107666779,178,39,9675,0.83614,0.20154,0.19166,0.23458,0.880983746739388,0.826670483795209,0.977113464778844
GCG,2,162142869,162152404,9,3,9675,0.83611,0.20155,0.14306,0.28833,0.880983746739388,0.797189106229311,0.977113464778844
KLKB1,4,186210753,186258474,117,17,9675,0.8361,0.20155,0.19561,0.21575,0.880983746739388,0.829135114081586,0.967635352898375
PLEKHN1,1,966497,975108,20,12,9675,0.83594,0.20159,0.28286,0.14879,0.880983746739388,0.857574937117059,0.919747500838645
CHCHD6,3,126704220,126960420,373,34,9675,0.83567,0.20167,0.25773,0.16923,0.880983746739388,0.852677747796366,0.941708634043831
FAM24B,10,122849094,122879641,21,12,9675,0.83516,0.20181,0.16463,0.26481,0.880983746739388,0.81315228287174,0.977113464778844
BATF3,1,212686417,212699985,37,15,9675,0.83493,0.20188,0.1651,0.25959,0.880983746739388,0.813278610142206,0.977113464778844
SGTA,19,2754713,2783356,54,9,9675,0.83481,0.20191,0.080904,0.52318,0.880983746739388,0.755843494404883,0.977113464778844
ATP11A,13,112690049,112887168,451,63,9675,0.83475,0.20193,0.14012,0.3199,0.880983746739388,0.797189106229311,0.977113464778844
OSMR,5,38845858,38945579,226,45,9675,0.83468,0.20195,0.12865,0.34178,0.880983746739388,0.794018894601542,0.977113464778844
IFRD1,7,112423144,112477203,152,26,9675,0.8346,0.20197,0.2038,0.21941,0.880983746739388,0.832403124029288,0.968950873225884
PARP11,12,3808861,3873448,148,23,9675,0.83453,0.20199,0.1811,0.24191,0.880983746739388,0.820824847440945,0.977113464778844
OTOP2,17,74922963,74933913,6,5,9675,0.83449,0.202,0.17047,0.24381,0.880983746739388,0.81977332166083,0.977113464778844
SLC50A1,1,155135344,155138858,1,1,9675,0.83431,0.20205,0.2022,0.2022,0.880983746739388,0.832403124029288,0.961845056994819
CALCRL,2,187341963,187448294,185,27,9675,0.83432,0.20205,0.089967,0.48095,0.880983746739388,0.767399997229917,0.977113464778844
ANKRD7,7,118224658,118242731,40,8,9675,0.83415,0.2021,0.28744,0.14861,0.880983746739388,0.857574937117059,0.919747500838645
CCDC138,2,108786750,108876769,144,23,9675,0.83378,0.2022,0.12419,0.35565,0.880983746739388,0.794018894601542,0.977113464778844
C12orf49,12,116713320,116738070,46,15,9675,0.83363,0.20225,0.45773,0.093347,0.880983746739388,0.910963478354745,0.880034858902001
TMEM131,2,97756336,97995932,388,27,9675,0.83355,0.20227,0.58436,0.073844,0.880983746739388,0.940447171035329,0.853439533292608
RABGEF1,7,66682091,66811464,359,27,9675,0.83339,0.20231,0.40781,0.10994,0.880983746739388,0.896166624371559,0.897330584588131
OR7C1,19,14797568,14835376,107,27,9675,0.83339,0.20231,0.2993,0.14513,0.880983746739388,0.861210404008769,0.919747500838645
CNTN6,3,1008135,1403610,1372,129,9675,0.83335,0.20232,0.22899,0.1968,0.880983746739388,0.842951357529577,0.957128552700577
ASPHD2,22,26429314,26445012,35,12,9675,0.83328,0.20234,0.13135,0.32617,0.880983746739388,0.794018894601542,0.977113464778844
FNTA,8,43056299,43085788,22,9,9675,0.83318,0.20237,0.51251,0.0841,0.880983746739388,0.923394789008832,0.864253958589815
ZFP62,5,180845338,180861286,43,10,9675,0.8329,0.20245,0.09355,0.46262,0.881123067804647,0.773599504504505,0.977113464778844
ADCY7,16,50244749,50318135,130,32,9675,0.83243,0.20258,0.10496,0.41986,0.881479886228964,0.784048888888889,0.977113464778844
MRE11A,11,94415578,94512185,195,27,9675,0.83221,0.20264,0.16817,0.26062,0.881532018957346,0.819555311919299,0.977113464778844
C5orf34,5,43486701,43515171,46,9,9675,0.83173,0.20278,0.12467,0.34109,0.881731092715232,0.794018894601542,0.977113464778844
HSPB11,1,53921561,53946303,29,7,9675,0.83165,0.2028,0.19565,0.22341,0.881731092715232,0.829135114081586,0.972808534155598
DSCAM,21,40010999,40847113,2642,206,9675,0.8314,0.20287,0.22488,0.21763,0.881731092715232,0.842935050916497,0.967841942829457
LOC105371430,17,401242,417165,31,9,9675,0.8309,0.20301,0.10153,0.42611,0.881731092715232,0.781176756077116,0.977113464778844
UPP1,7,48088603,48108733,28,12,9675,0.8308,0.20304,0.10506,0.41364,0.881731092715232,0.784048888888889,0.977113464778844
JPH3,16,87601835,87698156,399,71,9675,0.8308,0.20304,0.12632,0.35064,0.881731092715232,0.794018894601542,0.977113464778844
ERCC1,19,45407333,45478820,140,32,9675,0.83082,0.20304,0.27392,0.1566,0.881731092715232,0.857574937117059,0.932906701130856
FOXL2,3,138944224,138947140,4,3,9675,0.83072,0.20307,0.22794,0.18367,0.881731092715232,0.842951357529577,0.950878133107727
USH2A,1,215622894,216423396,1759,155,9675,0.83034,0.20317,0.2678,0.17416,0.881875938751472,0.856770277200277,0.943825419847328
PTX3,3,157436791,157443628,8,3,9675,0.83023,0.20321,0.38713,0.10856,0.881875938751472,0.890562195061112,0.893944044843049
LRRCC1,8,85107088,85146080,33,9,9675,0.82998,0.20327,0.23581,0.18407,0.881875938751472,0.84434642384106,0.951151642796967
CR1L,1,207645113,207723691,287,29,9675,0.82938,0.20344,0.20938,0.20835,0.881875938751472,0.835524358974359,0.963922068965517
TMUB2,17,44186969,44191731,9,5,9675,0.82934,0.20345,0.1712,0.24993,0.881875938751472,0.81977332166083,0.977113464778844
GPR15,3,98531899,98533150,2,2,9675,0.82928,0.20347,0.23502,0.17708,0.881875938751472,0.84434642384106,0.946138970630997
HAUS3,4,2231836,2242164,18,4,9675,0.82901,0.20355,0.19244,0.21898,0.881875938751472,0.827375625146062,0.968570202312139
ATP6V1A,3,113747019,113812058,65,7,9675,0.82883,0.2036,0.38941,0.11342,0.881875938751472,0.890703810117119,0.900605082108902
SLC7A6,16,68263830,68301823,45,11,9675,0.82883,0.2036,0.12174,0.34993,0.881875938751472,0.794018894601542,0.977113464778844
PRR5L,11,36296175,36465204,524,84,9675,0.82869,0.20364,0.27325,0.16673,0.881875938751472,0.857574937117059,0.939808261933904
NXPE4,11,114570591,114595840,44,15,9675,0.8287,0.20364,0.20182,0.2133,0.881875938751472,0.832403124029288,0.966012805719921
PCBP2,12,53452102,53481162,20,7,9675,0.82853,0.20369,0.12787,0.33604,0.881875938751472,0.794018894601542,0.977113464778844
MRPL35,2,86199355,86213794,24,6,9675,0.82838,0.20373,0.28508,0.15149,0.881875938751472,0.857574937117059,0.923078991038832
FGF5,4,80266588,80291017,53,15,9675,0.82788,0.20387,0.18551,0.23694,0.881875938751472,0.822805648707417,0.977113464778844
PGC,6,41736711,41747401,12,8,9675,0.82782,0.20388,0.12328,0.34696,0.881875938751472,0.794018894601542,0.977113464778844
RHNO1,12,2876258,2889525,27,5,9675,0.82775,0.20391,0.16462,0.26448,0.881875938751472,0.81315228287174,0.977113464778844
VPS8,3,184812137,185052614,331,33,9675,0.82769,0.20392,0.090104,0.49752,0.881875938751472,0.767399997229917,0.977113464778844
MRPS14,1,175012958,175023455,16,7,9675,0.82666,0.20422,0.20837,0.2065,0.882659196428571,0.835524358974359,0.962652869476892
ACRV1,11,125672334,125680898,15,8,9675,0.82664,0.20422,0.14141,0.30454,0.882659196428571,0.797189106229311,0.977113464778844
DGCR6L,22,20314238,20320105,10,4,9675,0.8263,0.20432,0.14655,0.2918,0.882659196428571,0.798495325357455,0.977113464778844
KAT2A,17,42113111,42121393,11,4,9675,0.82626,0.20433,0.23601,0.18166,0.882659196428571,0.84434642384106,0.948166173962479
FAM153A,5,177722380,177783398,17,7,9675,0.82603,0.20439,0.17291,0.24828,0.882659196428571,0.81977332166083,0.977113464778844
PLEKHG1,6,150599863,150843665,759,98,9675,0.82591,0.20443,0.078743,0.58832,0.882659196428571,0.752582584199584,0.977113464778844
RTCA,1,100266158,100292769,45,8,9675,0.82565,0.2045,0.38199,0.12217,0.882659196428571,0.888507682571826,0.90723191283293
ALOX5,10,45374176,45446121,175,28,9675,0.82565,0.2045,0.45839,0.096495,0.882659196428571,0.910963478354745,0.88428663535109
CAMKK1,17,3860315,3894891,97,34,9675,0.82545,0.20456,0.59052,0.077198,0.882659196428571,0.942617555096419,0.855716506841166
CD38,4,15778298,15849083,191,22,9675,0.82518,0.20463,0.18114,0.24528,0.882659196428571,0.820824847440945,0.977113464778844
PTGES3L,17,42968088,42980528,12,6,9675,0.82519,0.20463,0.20366,0.21445,0.882659196428571,0.832403124029288,0.967053082780644
TMEM161A,19,19119616,19138554,34,12,9675,0.82469,0.20477,0.41541,0.1068,0.883055593140709,0.89887986562942,0.890388010899183
AXDND1,1,179365718,179554735,945,42,9675,0.82435,0.20487,0.12119,0.35972,0.883071955858183,0.794018894601542,0.977113464778844
HADHA,2,26190635,26244726,81,8,9675,0.82435,0.20487,0.11432,0.39159,0.883071955858183,0.78829402307406,0.977113464778844
LOC102724657,5,178691534,178708586,61,12,9675,0.82388,0.20501,0.1385,0.31866,0.883467976525822,0.796796975579211,0.977113464778844
LOC101928499,15,52800166,52806418,13,8,9675,0.82365,0.20507,0.11941,0.36058,0.883519141046703,0.794018894601542,0.977113464778844
SLC8A3,14,70044217,70223612,578,74,9675,0.82271,0.20534,0.13604,0.3406,0.884396542341074,0.795028287888396,0.977113464778844
LYPD3,19,43460794,43465679,11,6,9675,0.82261,0.20537,0.16721,0.26082,0.884396542341074,0.81748100665779,0.977113464778844
LOC100505502,10,31362778,31364077,1,1,9675,0.8223,0.20545,0.2056,0.2056,0.884428430869667,0.832776087147887,0.962391483180428
PANX3,11,124611557,124620356,5,4,9675,0.82217,0.20549,0.13638,0.31528,0.884428430869667,0.795028287888396,0.977113464778844
MOG,6,29656981,29672372,86,20,9675,0.82124,0.20575,0.21865,0.20561,0.884428430869667,0.84026551998326,0.962391483180428
CCDC43,17,44677437,44689797,3,3,9675,0.8212,0.20577,0.24625,0.17416,0.884428430869667,0.848640741434188,0.943825419847328
STAU1,20,49113339,49188370,120,15,9675,0.82116,0.20578,0.39765,0.11244,0.884428430869667,0.892260711143695,0.900605082108902
LRRC58,3,120324729,120349361,61,13,9675,0.82104,0.20581,0.17232,0.26172,0.884428430869667,0.81977332166083,0.977113464778844
TSPYL6,2,54253178,54256272,8,6,9675,0.82094,0.20584,0.23981,0.18089,0.884428430869667,0.846102640568029,0.948035322901849
TMEM33,4,41935120,41960807,55,9,9675,0.82072,0.2059,0.11613,0.383,0.884428430869667,0.789305642354683,0.977113464778844
DGKQ,4,958884,973560,36,12,9675,0.82066,0.20592,0.12065,0.37471,0.884428430869667,0.794018894601542,0.977113464778844
HFE,6,26087281,26096117,15,9,9675,0.82062,0.20593,0.19953,0.21748,0.884428430869667,0.832403124029288,0.967841942829457
LRPAP1,4,3503597,3532497,127,22,9675,0.82012,0.20607,0.11681,0.37736,0.884428430869667,0.790124532056006,0.977113464778844
VSIG10,12,118063593,118104005,117,33,9675,0.82006,0.20609,0.24424,0.18824,0.884428430869667,0.848354759924386,0.95411956401766
OR14J1,6,29306690,29307655,2,2,9675,0.81978,0.20617,0.23541,0.18136,0.884428430869667,0.84434642384106,0.948035322901849
C14orf1,14,75650890,75661195,7,6,9675,0.81978,0.20617,0.135,0.32334,0.884428430869667,0.794650903267136,0.977113464778844
KIRREL2,19,35851635,35867146,22,6,9675,0.81979,0.20617,0.50583,0.088369,0.884428430869667,0.920921443585167,0.875576537506746
RBPJ,4,26163494,26435131,368,63,9675,0.81931,0.20631,0.18658,0.25576,0.884428430869667,0.823599428982726,0.977113464778844
FNDC1,6,159169397,159272108,296,28,9675,0.8192,0.20634,0.13068,0.3504,0.884428430869667,0.794018894601542,0.977113464778844
RNF38,9,36336396,36487182,156,28,9675,0.81897,0.2064,0.53416,0.088166,0.884428430869667,0.929899711375212,0.874420004321988
COPZ1,12,54325090,54351851,25,8,9675,0.8188,0.20645,0.19102,0.2337,0.884428430869667,0.826412224835372,0.977113464778844
CHURC1,14,64914361,64935368,60,10,9675,0.81862,0.2065,0.19982,0.23033,0.884428430869667,0.832403124029288,0.977113464778844
TTC19,17,15999380,16029409,68,12,9675,0.81851,0.20653,0.31315,0.14733,0.884428430869667,0.86800659821833,0.919747500838645
CYP8B1,3,42872192,42876141,7,5,9675,0.81836,0.20657,0.1329,0.32872,0.884428430869667,0.794018894601542,0.977113464778844
LOC102724877,3,194070145,194123474,137,37,9675,0.81836,0.20658,0.14603,0.30632,0.884428430869667,0.798495325357455,0.977113464778844
CHST12,7,2403526,2434607,40,11,9675,0.81825,0.20661,0.12366,0.36275,0.884428430869667,0.794018894601542,0.977113464778844
PSMG1,21,39175446,39183514,24,7,9675,0.81824,0.20661,0.15374,0.2873,0.884428430869667,0.80294706116643,0.977113464778844
VWA7,6,31765401,31777331,19,11,9675,0.81817,0.20663,0.17783,0.24709,0.884428430869667,0.81977332166083,0.977113464778844
DEFB131,4,9444534,9450514,11,6,9675,0.81741,0.20685,0.19365,0.22375,0.885163706293706,0.8276426716141,0.973134920634921
NUP214,9,131124959,131234670,156,19,9675,0.81723,0.2069,0.078338,0.58972,0.885171335353065,0.752582584199584,0.977113464778844
C17orf47,17,58540681,58544372,6,4,9675,0.81701,0.20696,0.12244,0.35568,0.885221733457596,0.794018894601542,0.977113464778844
OCEL1,19,17226204,17229219,22,8,9675,0.8167,0.20705,0.27551,0.15929,0.885400395993478,0.857574937117059,0.937558775248477
FAM122A,9,68780048,68783693,7,4,9675,0.81557,0.20737,0.18505,0.2358,0.885711681374826,0.822092106408706,0.977113464778844
KRT8,12,52897187,52949866,130,23,9675,0.81541,0.20742,0.46343,0.099214,0.885711681374826,0.913131688311688,0.88428663535109
GSTA4,6,52977948,52995380,80,14,9675,0.81529,0.20745,0.12928,0.34752,0.885711681374826,0.794018894601542,0.977113464778844
MAST4,5,66596348,67169598,1231,113,9675,0.81519,0.20748,0.52178,0.090853,0.885711681374826,0.926476181448883,0.879092702061856
HLA-DMA,6,32948614,32953122,19,10,9675,0.81518,0.20749,0.11948,0.37642,0.885711681374826,0.794018894601542,0.977113464778844
EFHD2,1,15409895,15430343,46,21,9675,0.8149,0.20756,0.099674,0.45499,0.885711681374826,0.780700558611934,0.977113464778844
HBB,11,5225466,5227071,4,3,9675,0.81453,0.20767,0.16062,0.27286,0.885711681374826,0.81219784184514,0.977113464778844
SPRR1B,1,153031203,153032900,15,2,9675,0.81438,0.20771,0.16222,0.26826,0.885711681374826,0.81315228287174,0.977113464778844
TFAP2B,6,50817710,50847619,57,14,9675,0.8144,0.20771,0.13337,0.33422,0.885711681374826,0.794018894601542,0.977113464778844
SH3GLB2,9,129007792,129028353,21,9,9675,0.81439,0.20771,0.22253,0.20331,0.885711681374826,0.840833349763812,0.962391483180428
WDPCP,2,63120762,63840825,1086,48,9675,0.81437,0.20772,0.13457,0.35065,0.885711681374826,0.794018894601542,0.977113464778844
C1orf112,1,169795005,169853088,168,17,9675,0.81432,0.20773,0.27622,0.17078,0.885711681374826,0.857574937117059,0.941708634043831
NUP210L,1,153992690,154155116,174,24,9675,0.81424,0.20775,0.16702,0.28598,0.885711681374826,0.816965231752797,0.977113464778844
SNAPC2,19,7920309,7923251,5,4,9675,0.81378,0.20789,0.20729,0.21289,0.886032003693444,0.834341113790835,0.966012805719921
TLR5,1,223109404,223143282,77,13,9675,0.81349,0.20797,0.15461,0.29658,0.886032003693444,0.803831883319173,0.977113464778844
KCNJ15,21,38229915,38303126,190,25,9675,0.81343,0.20799,0.19573,0.2328,0.886032003693444,0.829135114081586,0.977113464778844
C17orf77,17,74584679,74594209,27,8,9675,0.81294,0.20813,0.13649,0.32405,0.886032003693444,0.795028287888396,0.977113464778844
C7orf26,7,6589368,6608726,51,12,9675,0.81253,0.20824,0.21379,0.21097,0.886032003693444,0.836720658733532,0.965533793619142
KCNC1,11,17735910,17864288,204,43,9675,0.81241,0.20828,0.081173,0.56433,0.886032003693444,0.756433469035533,0.977113464778844
BRIX1,5,34915715,34925682,13,6,9675,0.81221,0.20833,0.33859,0.13138,0.886032003693444,0.877342528477007,0.915253550834598
TMED7,5,115613208,115626179,18,7,9675,0.81211,0.20836,0.11174,0.39936,0.886032003693444,0.78829402307406,0.977113464778844
FBXO45,3,196568854,196589059,40,10,9675,0.812,0.2084,0.16329,0.27579,0.886032003693444,0.81315228287174,0.977113464778844
DTYMK,2,241675742,241686968,37,8,9675,0.81193,0.20842,0.30815,0.14744,0.886032003693444,0.864514801344743,0.919747500838645
LOC388282,16,57810066,57816927,16,9,9675,0.81193,0.20842,0.321,0.14211,0.886032003693444,0.870424277303503,0.918859811781108
CAPRIN2,12,30709552,30823235,342,39,9675,0.81155,0.20852,0.14022,0.33709,0.886032003693444,0.797189106229311,0.977113464778844
OR14I1,1,248483422,248698899,131,14,9675,0.81153,0.20853,0.080007,0.56291,0.886032003693444,0.75576599691358,0.977113464778844
